"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","@johnnyp942 I bet he was #sad",FALSE,1,"johnnyp942",2016-02-21 22:42:19,FALSE,"701536798757945344","701537463559278592","3243947276","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TubingTyler",0,FALSE,FALSE,NA,NA
"84","Don't ;) https://t.co/dbvkObAv9M #sad #Motivation",FALSE,0,NA,2016-02-21 22:41:34,FALSE,NA,"701537274350215170",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","VivekMotivatesU",0,FALSE,FALSE,NA,NA
"85","WTH? Are u speaking English? Ur bio claims #educated &amp; BTW, you unblocked me just2 keep arguing? #sad #batshit #tcot https://t.co/cINd5Ow8U9",FALSE,3,NA,2016-02-21 22:40:36,FALSE,NA,"701537031558565888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElizabethETK",1,FALSE,FALSE,NA,NA
"86","RT @trueNija: This is how @PdpNigeria wasted 16years have turned Nigeria into. I'm not smiling #Sad https://t.co/RaLxnNbxHh",FALSE,0,NA,2016-02-21 22:39:16,FALSE,NA,"701536694881886208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Ajee1900",19,TRUE,FALSE,NA,NA
"87","@Theorossi only started watching sons last week been hooked to the series upset bout your characters fate #emotional #sad <ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B2><U+008B>",FALSE,0,"Theorossi",2016-02-21 22:38:57,FALSE,NA,"701536615223660544","22941372","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Natalie1982nve",0,FALSE,FALSE,NA,NA
"88","Remind me not to rent from @Budget again #fleeced £287 for 2 days hire of a pretty poor performing Peugeot 208 ARRR #broke #sad #notagain",FALSE,1,NA,2016-02-21 22:38:38,FALSE,NA,"701536536001716224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","misskatewoz",0,FALSE,FALSE,NA,NA
"89","One of the most depressing things about living with my parents after college is that I have no night life (or life in general)... #sad #fml",FALSE,1,NA,2016-02-21 22:37:34,FALSE,NA,"701536266693824512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KyoSinomi",1,FALSE,FALSE,NA,NA
"90","That feeling when your regens work permit is rejected. #sad #FM16 https://t.co/VyUCpwB9il",FALSE,1,NA,2016-02-21 22:36:41,FALSE,NA,"701536045238611968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","carltonfan_33",0,FALSE,FALSE,NA,NA
"91","@tumblr I just can say, tumblr is funniest than my friends. #sad https://t.co/N4dMq3c35W",FALSE,0,"tumblr",2016-02-21 22:35:48,FALSE,NA,"701535821548146689","52484614","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CalPalteam",0,FALSE,FALSE,NA,NA
"92","Ppl will believe someone else's lie before they believe your truth. #sad",FALSE,1,NA,2016-02-21 22:35:39,FALSE,NA,"701535786039021568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chella_x3",1,FALSE,FALSE,NA,NA
"93","So #sad! R.I.P @IKnoRo  https://t.co/KN8WbgxuYk",FALSE,0,NA,2016-02-21 22:35:32,FALSE,NA,"701535755743657984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bepringle",0,FALSE,FALSE,NA,NA
"94","Even #Cavs bench outscoring #OKC 18-9 #Sad",FALSE,0,NA,2016-02-21 22:34:11,FALSE,NA,"701535415132626949",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CRS_1ne",0,FALSE,FALSE,NA,NA
"95","RT oldcar_photo #newcar #oldcar #happy #sad #vw #vwlove #vwpolo #ford #fordfiesta91 by brittmellaerts https://t.co/JJgfG9WDvg",FALSE,0,NA,2016-02-21 22:33:59,FALSE,NA,"701535362808680448",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","junkcarsystems",0,FALSE,FALSE,NA,NA
"96","@bartblaze no english version? #sad",FALSE,0,"bartblaze",2016-02-21 22:32:39,FALSE,"701533395898261504","701535027985838080","97689916","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","apollomission19",0,FALSE,FALSE,NA,NA
"97","#sad because I'm on series 10 of friends what am I gonna do when I'm finished...Probably watch it all again teehee <ed><U+00A0><U+00BD><ed><U+00B8><U+0083><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>",FALSE,0,NA,2016-02-21 22:31:05,FALSE,NA,"701534633893220353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Carly_mmmm",0,FALSE,FALSE,NA,NA
"98","RT @trueNija: This is how @PdpNigeria wasted 16years have turned Nigeria into. I'm not smiling #Sad https://t.co/RaLxnNbxHh",FALSE,0,NA,2016-02-21 22:31:00,FALSE,NA,"701534613970231296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KayodeZubair",19,TRUE,FALSE,NA,NA
"99","@samuelluckhurst i can't see it happening, as much as I'd love to see Jose take over too many in the club don't share this view #Sad",FALSE,0,"samuelluckhurst",2016-02-21 22:30:48,FALSE,"701482297640493057","701534563961593861","182301693","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","danny_nulty",0,FALSE,FALSE,NA,NA
"100","RT @cumshotfranta: disadvantages of living in Latin America : not being able to go to one of 
@caravan_palace concerts. #sad",FALSE,0,NA,2016-02-21 22:30:46,FALSE,NA,"701534555241582596",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","caravan_palace",1,TRUE,FALSE,NA,NA
"101","Why am I just now realizing that out of all of the people following me, I have only ever talked to two of them. #Sad",FALSE,1,NA,2016-02-21 22:30:39,FALSE,NA,"701534524010733569",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CorruptNeoB",0,FALSE,FALSE,NA,NA
"102","@Jamie_Cockcroft does she do that often? #Sad #old #bat",FALSE,0,"Jamie_Cockcroft",2016-02-21 22:30:33,FALSE,"701534380716646400","701534500380082180","63268886","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gingeinthecity",0,FALSE,FALSE,NA,NA
"103","@DanielGaona13 we got upset.Lost a 5 pt lead in last 40 sec.went 10-22 from the line&amp;had 22trnovers.We avg 75% from the line and 12 TO. #sad",FALSE,0,"DanielGaona13",2016-02-21 22:28:53,FALSE,"701441452656578561","701534082564395008","365868611","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hawkscoach32",0,FALSE,FALSE,NA,NA
"104","@JeffDSachs I listened to a person from Brookings on C-Span this morning. He was in complete alignment with Wahabbi plan for Syria. #Sad",FALSE,2,"JeffDSachs",2016-02-21 22:28:33,FALSE,"700918233377984513","701533998426644480","116763916","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjsmith11",2,FALSE,FALSE,NA,NA
"105","RT oldcar_photo #newcar #oldcar #happy #sad #vw #vwlove #vwpolo #ford #fordfiesta91 by brittmellaerts https://t.co/mcruNsUsE9",FALSE,0,NA,2016-02-21 22:28:13,FALSE,NA,"701533913777381376",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","polkjunkcars",0,FALSE,FALSE,NA,NA
"106","@schmitty8250 @PatriotInsRadio As were the Obama supporters! #Sad",FALSE,0,"schmitty8250",2016-02-21 22:27:50,FALSE,"701532903193313281","701533817056550912","2921540254","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KnightingChris",0,FALSE,FALSE,NA,NA
"107","RT @verriecarrie: @RealityAshhole @Carlafacciolo hasn't that been her whole purpose in getting back on the show &amp; collecting that paycheck …",FALSE,0,NA,2016-02-21 22:27:35,FALSE,NA,"701533755756965888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peterjhohey",1,TRUE,FALSE,NA,NA
"108","RT @JeffDye: So upset that a business this cool is no longer open. #Sad https://t.co/thIEQtZacR",FALSE,0,NA,2016-02-21 22:26:45,FALSE,NA,"701533543978115074",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cwinward",30,TRUE,FALSE,NA,NA
"109","#newcar #oldcar #happy #sad #vw #vwlove #vwpolo #ford #fordfiesta91 by brittmellaerts https://t.co/x8RxPzyhkQ",FALSE,0,NA,2016-02-21 22:25:18,FALSE,NA,"701533177895112705",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","oldcar_photo",0,FALSE,FALSE,NA,NA
"110","Back to doing homework... 2 L's in a row at home... #Sad",FALSE,0,NA,2016-02-21 22:24:50,FALSE,NA,"701533062593695744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Parksal33",0,FALSE,FALSE,NA,NA
"111","Another delayed flight on American Airlines with no transparency... #americanairlines #poorcustomerservice #consistantdisapointment  #sad",FALSE,2,NA,2016-02-21 22:24:15,FALSE,NA,"701532914421465088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilippeJWT",0,FALSE,FALSE,NA,NA
"112","miss having my dogs inside the house but Kamila had a death wish and got bitten so we kept them out #sad",FALSE,0,NA,2016-02-21 22:20:58,FALSE,NA,"701532087266902016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alskxjailene",0,FALSE,FALSE,NA,NA
"113","RT @TheAnxietySpace: Struggling isn't failing <U+2764> https://t.co/frSXb8Zepi #Anxiety #SAD #GAD #Phobia #Panic #Agoraphobia #PTSD #OCD #BDD http…",FALSE,0,NA,2016-02-21 22:19:07,FALSE,NA,"701531625235025922",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CentreReference",41,TRUE,FALSE,NA,NA
"114","RT @emaaaaniii: i will always bend over backwards for a person even if they do me wrong #sad",FALSE,0,NA,2016-02-21 22:19:05,FALSE,NA,"701531616351490048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lannnniii",1,TRUE,FALSE,NA,NA
"115","ski ak is having a sale and I'm in az #sad",FALSE,3,NA,2016-02-21 22:17:48,FALSE,NA,"701531293104762880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hannahkbaskin",0,FALSE,FALSE,NA,NA
"116","I'm so obsessed with the Kendall and Kylie game #sad",FALSE,2,NA,2016-02-21 22:13:04,FALSE,NA,"701530100383277060",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","al_andersonx",0,FALSE,FALSE,NA,NA
"117","Needless to say, it's a sign I'm not meant to have that phone <ed><U+00A0><U+00BD><ed><U+00B3><U+00B1> #sad",FALSE,0,NA,2016-02-21 22:12:19,FALSE,NA,"701529912746733569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HBarr18",0,FALSE,FALSE,NA,NA
"118","RT @IngridPemble: Just finished watching #dirtydancing on @channel5_tv and still can't believe #patrickswayze Ismail no longer with us #sad…",FALSE,0,NA,2016-02-21 22:09:35,FALSE,NA,"701529222955802624",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","Livedance365",1,TRUE,FALSE,NA,NA
"119","@TheVillaView_ @AstonVillaMedia just pity them...can you imagine the pits they must live in and the drab exsistance they have...#sad",FALSE,0,"TheVillaView_",2016-02-21 22:08:43,FALSE,"701518118401744899","701529004210315266","4655433447","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","StuartCole6",0,FALSE,FALSE,NA,NA
"120","you can't be what you want even if you try.
.
.
.
#depression #depresed #emo #emolife #sad #alone #selfharm #suicid… https://t.co/4rn2d7C2b4",FALSE,0,NA,2016-02-21 22:08:21,FALSE,NA,"701528915316240385",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Liliana_Conchis",0,FALSE,FALSE,NA,NA
"121","you can't be what you want even if you try.
.
.
.
#depression #depresed #emo #emogirl #emolife #sad #alone #...  (https://t.co/hwBfmEIZkt)",FALSE,0,NA,2016-02-21 22:07:46,FALSE,NA,"701528766317592576",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","hapcup",0,FALSE,FALSE,NA,NA
"122","RT @NotEnoughSmiles: Why would anybody want to be me, if I don't even want to be myself...
#depression #sad #feelings #quotes",FALSE,0,NA,2016-02-21 22:07:43,FALSE,NA,"701528754997370881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gabrielle122700",2,TRUE,FALSE,NA,NA
"123","Oh snap! I just dropped iPod in the toilet! I guess I have to find a new one. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B0>#sad",FALSE,1,NA,2016-02-21 22:05:26,FALSE,NA,"701528178951647232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidseesall",1,FALSE,FALSE,NA,NA
"124","Does @ThirdRailSC think that stealing @HeartsOfOakNYC colors and @BXFSC logo makes their tire fire any better? #sad https://t.co/QgQlo0MlQW",FALSE,4,NA,2016-02-21 22:04:03,FALSE,NA,"701527831449358336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mikebegley",0,FALSE,FALSE,NA,NA
"125","@BossWard43 @MartinTruex_Jr @FR78Racing hey Boss, did you know your fans can't buy your #SB50 jersey? Only 18, 58, &amp; 88 are being sold. #sad",FALSE,0,"BossWard43",2016-02-21 22:03:45,FALSE,"701451391248769024","701527756123688960","148912664","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","___rb___",0,FALSE,FALSE,NA,NA
"126","Now playing  :  Eiko Yamashita - "" Stars"" on

https://t.co/8LVDOL0B1j

#sadmusic #sadsong #sad",FALSE,0,NA,2016-02-21 22:03:17,FALSE,NA,"701527640725962752",NA,"<a href=""http://share.radionomy.com"" rel=""nofollow"">Share.Radionomy.com</a>","SadPianoMusic",0,FALSE,FALSE,NA,NA
"127","#sad 
i broked my computer
# rip
soo sad ,need to buy a new one :'(",FALSE,0,NA,2016-02-21 22:03:14,FALSE,NA,"701527627027378177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CedricCed2836",0,FALSE,FALSE,NA,NA
"128","Dear @tacobell,
Where the heck did the 5 buck boxes go?! #madaf #sad. 
-My Little Sister",FALSE,0,NA,2016-02-21 22:01:41,FALSE,NA,"701527236772495364",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LovelyLeeleePie",0,FALSE,FALSE,NA,NA
"129","Just finished watching #dirtydancing on @channel5_tv and still can't believe #patrickswayze Ismail no longer with us #sad #dance <ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,2,NA,2016-02-21 21:59:46,FALSE,NA,"701526753215434752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IngridPemble",1,FALSE,FALSE,NA,NA
"130","Oh dear. Germany. Here we go again.  #sad #<U+0433><U+0440><U+0443><U+0441><U+0442><U+043D><U+044B><U+0439>  https://t.co/UdIWkComzg",FALSE,0,NA,2016-02-21 21:57:27,FALSE,NA,"701526168919527424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thejoshuatreat",0,FALSE,FALSE,NA,NA
"131","My poor dog is sad...my daughter has a friend over whose afraid of dogs.  She has to stay upstairs. #sad puppy https://t.co/uTW0EGnBq2",FALSE,1,NA,2016-02-21 21:56:15,FALSE,NA,"701525867860619265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Didyk102",0,FALSE,FALSE,NA,NA
"132","when no one in newport wants to drink :( #sad",FALSE,1,NA,2016-02-21 21:56:01,FALSE,NA,"701525810021163008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yosbosss",0,FALSE,FALSE,NA,NA
"133","Horror crew neck #fashion #art #gore #horror #metal #sad #awsome https://t.co/HI3MHneb1N",FALSE,1,NA,2016-02-21 21:55:42,FALSE,NA,"701525729259945986",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dyemetric",1,FALSE,FALSE,NA,NA
"134","Softball season makes me remember how much I miss playing and now I'm #sad",FALSE,0,NA,2016-02-21 21:55:32,FALSE,NA,"701525688592035840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BiancaS97",0,FALSE,FALSE,NA,NA
"135","But they can grasp the absolute possibility of a ""political revolution"" #sad  https://t.co/Y3uw5aQHhF",FALSE,0,NA,2016-02-21 21:53:57,FALSE,NA,"701525288333795330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GareNYC",0,FALSE,FALSE,NA,NA
"136","It's cold again!!! Not happy about. #sad #toocold #milwaukee #sunday #bundledup #whereisspring @… https://t.co/1TDYwtjIYl",FALSE,0,NA,2016-02-21 21:52:29,FALSE,NA,"701524922401599488",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LeslieRezrie",0,FALSE,FALSE,"-87.9559","43.0522"
"137","i will always bend over backwards for a person even if they do me wrong #sad",FALSE,2,NA,2016-02-21 21:51:39,FALSE,NA,"701524710799101953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emaaaaniii",1,FALSE,FALSE,NA,NA
"138","When you realise tomorrow is Monday #Monday #weekend #sad #cry #snapchat #silly https://t.co/nt4OOvszDJ",FALSE,0,NA,2016-02-21 21:50:54,FALSE,NA,"701524522390921216",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","xchloexlaylax",0,FALSE,FALSE,NA,NA
"139","@NASCARonNBC #sad. Thought @MartinTruex_Jr had it!!!",FALSE,0,"NASCARonNBC",2016-02-21 21:50:20,FALSE,"701524185177313280","701524378530377729","1615420753","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","newwife1",0,FALSE,FALSE,NA,NA
"140","Missing #okey game :(
Feeling #sad",FALSE,0,NA,2016-02-21 21:48:14,FALSE,NA,"701523853235855360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ali_gahetly",0,FALSE,FALSE,NA,NA
"141","She's lost, she's confused, yet she keeps going...
-LK-
#lost #confused #lk #quote #sad",FALSE,1,NA,2016-02-21 21:48:09,FALSE,NA,"701523830355853314",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LostKoin",0,FALSE,FALSE,NA,NA
"142","Call of duty has been played for more hours than humans have existed...#sad",FALSE,1,NA,2016-02-21 21:46:54,FALSE,NA,"701523514029973505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Twirlgirl_kels",0,FALSE,FALSE,NA,NA
"143","RT @HamillHimself: quelque chose
(I just can't quit this joke, like a toddler who wants to hear the same story over &amp; over &amp; over)#Sad http…",FALSE,0,NA,2016-02-21 21:45:58,FALSE,NA,"701523279857786880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulinehodee",989,TRUE,FALSE,NA,NA
"144","RT @HamillHimself: quelque chose
(I just can't quit this joke, like a toddler who wants to hear the same story over &amp; over &amp; over)#Sad http…",FALSE,0,NA,2016-02-21 21:45:12,FALSE,NA,"701523088387784705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Galokarp",989,TRUE,FALSE,NA,NA
